I:MAJOR,V:MAJOR,III:MAJOR,I:MAJOR,I:MINOR,III:MAJOR,I:MINOR,V:MAJOR,I:MAJOR
I:MINOR,III:MAJOR,I:MINOR,III:MAJOR,IV:MINOR,V:MINOR,I:MINOR,III:MAJOR,I:MINOR,I:MAJOR
