I:MINOR,III:MAJOR,V:MINOR,II:MINOR,I:MINOR,V:MINOR,I:MINOR,IV:MINOR,III:MAJOR,V:MINOR,I:MINOR,IV:MINOR,I:MINOR
I:MINOR,V:MINOR,I:MINOR,IV:MINOR,VI:MAJOR,VII:MINOR,II:MINOR,I:MINOR,III:MAJOR,VII:MINOR,IV:MINOR,I:MINOR,II:MINOR,I:MINOR,VII:MINOR,bII:MAJOR,bV:MAJOR,VII:MINOR,I:MINOR
I:MINOR,III:MAJOR,I:MINOR,VII:MAJOR,IV:MINOR,VI:MAJOR,VII:MINOR,VI:MAJOR,I:MINOR,III:MAJOR,I:MINOR
