I:MAJOR,V:MAJOR,I:MINOR,I:MAJOR,V:MAJOR,I:MAJOR,VI:MINOR,V:MAJOR,I:MAJOR
I:MAJOR,V:MAJOR,I:MAJOR,II:MINOR,III:MINOR,VII:MINOR,VI:MINOR,II:MINOR,I:MAJOR,V:MAJOR,VI:MINOR,I:MAJOR,II:MINOR,III:MINOR,VI:MINOR,I:MAJOR,V:MAJOR,I:MAJOR
I:MAJOR,V:MAJOR,I:MAJOR,II:MINOR,III:MINOR,VI:MINOR,II:MAJOR,V:MAJOR,I:MAJOR,VI:MINOR,I:MAJOR,V:MAJOR,II:MINOR,VI:MINOR,I:MAJOR,VI:MINOR,II:MINOR,IV:MAJOR,VI:MINOR,I:MAJOR,VI:MINOR,V:MAJOR,I:MAJOR,II:MINOR,V:MAJOR,I:MAJOR,IV:MAJOR,VI:MINOR,V:MAJOR,IV:MAJOR,I:MAJOR
I:MAJOR,V:MAJOR,I:MAJOR,II:MINOR,III:MINOR,VI:MINOR,II:MAJOR,V:MAJOR,I:MAJOR
I:MINOR,V:MAJOR,VII:MAJOR,IV:MINOR,I:MINOR,III:MAJOR,I:MINOR,IV:MINOR,IV:MAJOR,I:MINOR
